latitude,longitude
43.1762,5.9264
43.757,5.8845
48.8569,2.35133
45.3974,0.128916
47.319,4.90989
45.6265,6.31769
43.1481,6.07314
43.5037,5.73581
48.8123,2.30117
0,0
48.9065,2.43868
43.5,-1.49161
48.7883,0.852116
49.9922,4.70948
46.7475,5.91029
48.6858,6.21159
49.0184,2.09068
45.3599,5.33229
44.2916,4.75344
47.5914,1.32687
48.4599,7.48405
48.8064,2.61682
49.1462,1.97638
48.9664,2.41134
48.0313,0.179436
48.9737,2.31138
47.6141,1.36557
48.2738,-3.57978
46.6588,6.07248
0,0
45.3875,4.28891
44.231,0.64322
45.9141,3.84584
41.9674,8.81225
48.8351,-1.57697
49.0002,2.26953
44.9108,-0.241045
48.945,2.35384
47.5898,1.31833
43.1188,5.94311
48.8109,2.38364
48.0818,1.87851
46.5343,5.38978
47.2686,1.37349
48.874,2.69941
43.2914,5.56354
44.8545,0.564771
46.3623,6.4657
50.997,2.1225
47.9543,5.74542
48.1045,-1.70508
45.8996,5.20073
45.1872,5.68377
41.9238,8.8244
48.8268,2.37261
0,0
0,0
0,0
47.0881,5.48916
0,0
0,0
48.9622,4.36707
47.5914,1.32687
45.9353,6.63388
0,0
0,0
0,0
0,0
0,0
42.8111,2.50501
0,0
0,0
0,0
45.9404,4.77106
0,0
43.6748,7.20045
46.4849,6.06061
44.2738,5.27293
49.0113,2.04357
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
44.5867,5.13385
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
43.7888,4.83445
48.7709,2.48139
0,0
44.0458,4.77349
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48.1646,2.04255
47.7919,1.07177
0,0
46.7777,6.04687
45.7484,-0.660143
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.7504,7.33215
0,0
0,0
47.9125,1.8739
45.6659,0.203958
0,0
43.2918,5.40292
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.9513,1.8751
0,0
0,0
0,0
47.005,3.13897
0,0
17.9015,-62.8419
0,0
0,0
0,0
0,0
0,0
18.0724,-63.0807
47.72,1.94101
0,0
0,0
0,0
0,0
0,0
0,0
45.7698,4.80082
46.1531,4.58863
0,0
0,0
0,0
0,0
0,0
45.5673,5.44103
48.4451,-2.04645
48.1018,5.15317
0,0
0,0
0,0
0,0
0,0
47.5391,6.97526
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
42.6973,9.45088
47.1869,-1.55217
0,0
0,0
48.2049,5.94169
46.1604,-1.15554
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
45.417,6.65313
0,0
0,0
0,0
0,0
0,0
41.9168,8.73239
0,0
44.4779,1.40353
0,0
0,0
0,0
0,0
0,0
0,0
43.5682,7.08194
47.2664,-1.59205
0,0
0,0
0,0
45.1568,5.73508
0,0
0,0
0,0
0,0
0,0
47.5914,1.32687
0,0
0,0
0,0
0,0
0,0
46.1959,5.24541
46.5536,3.35762
46.3403,2.60421
44.9285,2.44252
44.9214,4.88884
46.0555,4.09689
45.4731,4.4165
0,0
0,0
45.7605,4.99769
45.7605,4.99769
45.5751,5.90585
45.5648,6.23114
45.0438,3.896
47.3126,5.05026
47.2365,6.00706
46.9925,3.15638
47.6247,6.15543
46.7091,4.87103
0,0
47.8032,3.56663
45.9986,4.72617
48.8651,2.67378
47.514,6.79673
47.514,6.79673
48.4206,-4.47703
48.6476,-1.99328
48.1074,-1.73923
47.6597,-2.76332
0,0
48.0783,1.31768
46.7995,1.63118
47.3772,0.690909
47.7264,-3.41234
0,0
47.5974,1.33852
47.9462,1.90416
41.926,8.73687
42.1151,9.49263
42.1151,9.49263
49.7721,4.7225
48.3,4.07753
48.3,4.07753
48.3,4.07753
48.6811,5.85112
0,0
48.6811,5.85112
48.6882,6.17156
48.7686,5.1595
49.5241,5.37153
49.5241,5.37153
49.1062,7.05806
49.1062,7.05806
0,0
47.8032,3.56663
49.5791,3.63382
49.05,3.39765
50.6205,2.98381
47.865,7.35055
48.5667,7.73065
47.7534,7.3444
0,0
48.1868,6.46699
50.4559,2.82077
50.3766,3.05993
48.763,2.31895
48.0761,7.35705
50.3558,3.498
49.3334,2.47469
0,0
41.9349,9.15558
50.293,2.76048
50.5365,2.63691
50.7305,2.23624
48.5355,2.66195
48.9287,2.03857
48.8339,2.34129
49.9085,2.32388
47.2664,-1.59205
48.9672,2.55175
46.6755,-1.426
0,0
49.1833,-0.391071
49.1833,-0.391071
48.8005,2.13489
48.8005,2.13489
48.6404,2.37316
48.9065,2.20514
49.0644,2.04989
49.0158,1.16712
49.6372,-1.62376
45.2751,1.76922
49.4338,1.07762
45.7457,-0.625664
0,0
0,0
48.7231,0.008345
45.1736,-0.305804
45.9417,-0.961569
49.5163,0.292263
0,0
45.8316,1.25168
45.1886,0.718927
45.1886,0.719136
43.2108,2.3626
44.3783,2.5359
43.4857,1.32001
43.4857,1.32001
43.3412,3.18472
44.1992,0.617271
43.3032,-0.373108
44.7802,-0.594435
0,0
0,0
43.4918,-1.4633
43.5475,3.83031
44.5164,3.49283
43.1087,0.376451
43.1087,0.376451
43.7762,1.69325
43.7762,1.69325
44.0081,1.36269
44.0918,6.23476
44.5599,6.07759
43.6746,6.90668
43.7114,7.28011
43.4851,5.42323
43.6401,5.06226
43.2898,5.48264
43.2898,5.48264
43.7091,4.63679
43.7091,4.63679
0,0
43.9684,4.86149
15.9927,-61.7276
48.1066,5.13236
4.87544,-52.2989
0,0
-21.3414,55.4661
-21.3414,55.4661
-12.7533,45.2303
46.7104,-1.43315
48.8329,2.11559
0,0
44.4174,0.718365
0,0
-21.3414,55.4661
46.7808,4.85352
45.9135,6.70375
46.3032,4.8327
46.6716,5.55874
0,0
47.6377,6.86295
0,0
0,0
0,0
0,0
0,0
46.7507,2.17611
0,0
0,0
47.0801,2.39896
0,0
48.7129,4.59316
49.2468,1.41987
0,0
0,0
0,0
0,0
0,0
44.8448,-0.653024
46.0777,6.41095
45.8359,1.25989
49.0865,1.72353
48.6399,2.32923
45.7581,4.8544
48.6951,6.20972
43.6592,7.19537
48.6289,2.43454
49.0235,2.05615
45.7409,3.1545
44.1858,0.629352
47.08,2.39902
44.2168,0.636113
43.1172,5.93555
43.3938,6.31094
48.0826,1.35025
47.3562,5.05051
44.8939,-0.572152
47.2936,5.00611
45.012,-0.43613
48.1113,-1.68008
44.9753,1.32142
48.631,2.4244
48.5136,-2.76402
47.6583,-2.76076
49.4431,1.1
43.985,0.0110737
16.2391,-61.5244
45.4279,4.4171
49.2704,4.02826
45.7472,4.78964
50.2855,3.99663
48.8921,2.20764
47.1553,5.74054
46.2998,-0.492349
49.0271,3.95756
41.9334,8.73879
48.4499,1.23993
48.6766,2.17188
48.9015,2.21653
48.1192,-1.69278
47.313,5.10681
44.0458,4.77349
46.4118,-0.176565
44.1032,3.88154
44.1032,3.88154
43.2915,5.39374
45.087,5.69137
46.2025,5.22192
48.1794,6.4541
49.3323,5.66268
45.4817,4.36293
46.7852,4.83843
48.6851,6.15198
49.0485,3.9505
43.8367,4.36006
49.5374,5.78087
46.3684,5.11909
46.0331,6.10688
45.8732,5.69567
48.8299,4.98164
49.0047,2.34875
48.6893,2.6205
49.5165,4.37185
49.2437,4.02692
48.6779,6.20247
45.7075,4.47314
49.1402,0.909416
45.9043,6.0995
46.9253,6.34745
43.4121,3.69689
48.577,7.7423
48.6372,7.44354
48.8698,3.53684
48.5587,7.69296
45.8595,4.83325
48.1933,3.31107
46.1594,2.82915
48.5774,7.74908
44.2594,4.19674
45.5955,5.87372
-21.1357,55.621
48.8862,2.44059
47.4709,-0.547421
48.9306,2.49675
44.6111,4.39704
48.7399,7.35944
43.7473,7.14327
49.5058,4.1314
49.6477,4.63671
49.0887,2.74245
48.9678,2.8846
48.8302,2.34097
45.601,5.63171
49.0406,7.27283
41.9232,8.73563
42.6796,9.43892
48.0025,0.191049
44.9187,-0.229689
45.3044,-0.935938
47.1392,4.95179
47.5087,1.45755
48.7648,6.1201
48.9872,2.44785
43.6969,6.85184
45.5853,4.69692
44.931,4.92252
49.2437,4.02689
49.2394,6.17332
45.9355,6.64275
47.9017,1.89693
49.4385,1.11108
47.0543,6.60257
48.9755,2.34419
48.8111,2.33491
47.901,1.23718
45.4492,6.97926
46.2251,5.20925
45.5641,4.28828
45.7867,3.10775
44.9236,4.93376
45.2419,4.66582
44.9096,2.4265
47.9975,2.77028
47.6904,2.63436
47.7819,1.62008
44.9003,5.78777
45.889,4.43913
44.8243,-0.591376
46.8879,2.57394
44.8455,-0.654136
48.7477,2.48119
46.0633,6.58821
46.1401,1.88683
46.1468,6.07968
46.11,4.74855
45.6166,6.76476
44.0865,4.88826
44.5873,4.1263
48.7766,2.51956
46.2759,5.62812
48.8334,2.47258
44.9121,4.43581
47.5365,2.03828
47.9546,-2.54962
48.8673,2.70773
46.0781,6.40537
45.2956,4.17141
44.6561,4.36671
47.6001,1.3397
45.8125,4.79792
48.2896,4.06988
45.7493,4.89827
43.9388,4.56373
43.8174,4.35873
43.8523,0.664874
47.1979,2.57105
45.8319,2.85222
43.7027,1.46746
44.3039,4.61349
43.6945,4.27161
47.8935,7.34817
45.8812,3.11643
45.7328,4.90957
44.7562,-1.12632
45.961,5.34764
47.5914,1.32687
45.0941,1.9351
46.3579,6.48233
45.5452,5.96974
45.5642,5.9077
48.6023,7.72258
49.3566,6.15604
44.7513,4.74937
44.7358,4.59485
45.8948,3.11446
45.8778,3.04469
48.8414,2.30044
44.9451,4.8396
45.7664,4.9106
43.5223,4.13823
45.3863,4.74768
47.5048,4.17441
45.5788,5.95943
45.5862,5.99609
48.7151,4.598
45.2016,6.66663
47.7872,3.59613
45.7522,6.30451
49.5212,5.36862
45.807,4.85036
47.594,1.33693
44.6813,4.26721
44.8473,0.478389
42.3016,9.15487
46.0283,4.69674
49.6062,5.07247
46.0382,4.07416
45.1206,4.97346
45.2776,6.34173
49.7427,4.73896
48.4289,1.47392
47.1643,-1.46876
50.834,2.21438
47.3134,4.85997
48.8741,7.47215
43.2506,6.57315
46.44,0.115308
44.7235,5.02374
43.2046,1.22404
49.4274,4.95336
48.7061,2.39558
45.9054,6.70105
44.4391,4.70779
49.4211,1.09271
48.1205,-1.70904
47.3125,5.11704
45.5609,6.15193
48.6936,2.35516
48.6797,2.34558
46.0339,4.05089
46.1702,1.87208
47.5635,-2.49988
47.2541,-1.53101
50.619,3.04557
44.9366,4.91895
48.1104,-1.65391
45.7822,4.79505
46.8697,-1.01131
44.6051,4.81848
45.5841,5.89766
48.7022,2.33604
48.8895,2.45518
-21.0649,55.5214
49.696,4.42296
43.362,-1.39451
45.7795,3.06848
46.2608,4.88598
45.8617,4.71603
48.6422,1.51835
45.7054,5.75853
50.1047,4.75194
49.9189,1.07872
48.171,0.247992
48.6932,2.51583
46.3945,6.58139
44.8016,3.9715
48.3536,1.76938
47.2927,5.77375
-20.9907,55.2848
47.7512,7.33526
44.8712,4.87563
44.3375,4.15253
45.7608,4.90642
48.1218,5.1386
48.273,-3.56115
44.8585,-0.556565
48.7231,3.72201
48.6042,5.6671
46.1422,-0.221457
44.5264,5.06614
44.4427,1.43928
47.6847,6.48935
48.5925,7.70926
49.1845,6.48364
44.9276,4.90036
47.3245,5.03465
49.2241,4.02778
45.5,6.04958
47.5686,6.7614
45.0344,3.08536
45.4611,6.12014
48.4615,-1.48597
47.7617,7.39483
48.7796,7.84602
49.0317,-0.6179
47.6206,6.15138
43.2201,-0.889522
47.036,4.84071
45.7245,5.93044
45.0955,3.49383
46.2668,6.07594
47.8257,6.37495
-21.2663,55.367
46.9452,5.87998
48.9616,2.32671
49.937,4.64039
46.5217,5.61432
47.4495,5.59383
50.7227,1.63008
47.4094,2.92308
44.9291,-0.472324
45.5127,-1.12883
43.717,4.17284
46.8322,5.70905
46.7996,1.63129
45.1465,5.32502
48.8777,2.31754
48.174,3.09805
48.2348,3.55748
46.9675,5.40786
46.4291,4.66753
47.6206,6.15141
46.6266,3.76091
46.9119,4.7548
49.0508,3.40711
46.9799,3.12233
46.8769,4.94556
44.6135,-1.11337
48.2163,3.27862
46.5723,5.95494
47.665,-2.74753
47.7953,5.93715
48.0761,3.29541
48.7223,-3.46443
48.4019,-4.52822
46.2902,4.31761
45.7566,4.79629
45.7529,4.84779
47.3902,1.25432
44.917,5.78091
48.4905,-2.74847
48.4251,-4.60575
48.0898,-1.68872
47.6692,-2.97902
47.759,-2.85901
45.8774,6.32384
48.4355,-4.50595
43.4951,2.37707
45.476,4.51638
48.4526,-2.03953
48.387,-4.52627
48.2054,-4.09152
48.5701,-4.32309
47.9072,-3.83858
44.8177,5.75202
48.2127,-1.50724
48.5495,-1.74728
45.8143,5.40507
45.7548,4.7952
48.0142,6.59247
47.6462,-2.77064
47.8112,7.32741
47.4847,-3.12131
48.248,-4.42191
48.3901,-4.48062
47.8115,-3.35325
48.6324,-2.06619
47.3147,2.2547
49.1241,6.77859
16.2366,-61.525
47.3869,0.667766
47.0825,2.38658
-21.0128,55.2704
47.8343,1.93344
44.9259,2.43836
48.4709,1.01476
47.3936,0.684682
47.1421,1.84571
46.8469,1.53732
47.5935,1.30398
45.5467,5.57325
47.3558,1.75039
47.1625,1.57349
47.4112,0.979625
47.6206,6.15067
47.7688,2.37624
45.8563,3.52101
47.156,2.91719
47.9079,1.91045
46.987,1.17241
47.9848,0.894313
48.6895,1.08476
47.3037,2.52442
47.3891,0.687346
48.5887,1.57018
46.9513,2.94541
47.009,2.35642
47.4238,2.87438
47.7819,1.62009
41.3993,9.16346
47.5348,1.8062
47.8269,1.70034
47.4938,1.16482
47.8232,1.29447
48.6042,1.67234
47.0982,2.36837
47.7524,0.862392
47.4124,1.60761
47.5487,1.54291
47.6894,1.01614
47.081,2.39878
47.4586,2.65132
47.7146,1.61163
47.2748,1.55408
47.9122,1.52423
47.2043,2.41728
47.3432,1.18415
47.4256,2.05308
47.4764,1.29413
47.1631,2.05047
48.9492,4.37248
46.5468,2.35016
46.5593,2.19393
48.1815,1.3853
46.9225,2.4074
47.4185,0.651879
47.3601,0.750189
46.8308,2.91905
46.9966,2.82116
47.7951,2.19797
47.8464,2.74179
48.0697,2.43029
47.8894,2.51328
49.4994,0.112716
48.0897,2.78957
47.9753,2.76813
48.7971,2.65013
44.5712,4.51189
46.3148,4.81368
48.3031,1.24836
41.916,8.72892
42.6973,9.45088
42.697,9.44737
49.5262,0.184985
48.9358,2.6764
42.6664,9.42892
49.2101,-0.362889
47.5763,6.87295
49.2463,1.39514
49.0315,1.11602
49.0904,0.589182
49.4398,1.10911
49.3048,1.04178
48.6836,-1.36609
49.4243,1.05951
43.8174,4.3429
49.278,1.7667
49.3201,-1.10285
49.168,-0.344052
49.5172,0.0978097
48.841,-0.896285
49.0299,1.11678
49.5186,0.542715
49.0234,1.1357
49.0939,1.48048
49.107,-1.10408
48.1644,2.44337
49.4378,1.09477
47.3174,5.11276
48.4271,0.084382
45.8696,3.30217
45.0434,5.05332
49.2773,1.20675
49.2792,-0.542806
46.1346,6.12257
47.4913,4.34184
43.2752,5.39571
48.851,-0.55275
49.0738,-0.0674805
48.9045,1.27705
-21.3762,55.6236
49.5454,0.951858
46.2088,6.40593
47.6187,-0.45966
46.2084,5.19978
-21.0195,55.4958
45.6939,5.03037
48.6621,2.27044
49.299,6.52646
43.4213,5.36717
46.6528,-0.220923
45.1995,0.69758
43.2012,0.024841
48.9058,6.05115
43.8895,-0.482262
43.1971,-0.617797
49.1854,-0.365985
49.0863,0.595117
45.7491,3.09917
49.1169,2.21635
46.4104,-0.220705
48.8453,2.3928
44.8346,-0.578208
45.6944,4.92883
45.7496,5.178
48.6187,2.54231
43.3229,-1.03508
49.4085,1.0702
49.0377,2.08527
43.4851,-0.770398
48.694,2.60671
46.3433,-0.481399
46.1241,1.06179
49.0919,1.4878
45.1655,1.54388
45.1607,1.49984
44.32,5.8166
46.3402,2.58843
46.4508,4.11297
45.2852,6.87486
49.3048,-1.24269
43.4841,-1.47164
45.7445,4.22503
45.1516,5.31714
46.4824,3.98539
45.6528,-1.02419
48.2341,-3.31507
45.9471,-0.529431
45.5574,0.282352
43.6382,5.09274
48.8186,7.79289
48.7864,5.16279
45.6405,2.51367
42.719,1.84036
45.1271,-0.64516
44.8255,-0.529733
45.2652,1.77294
48.7176,2.23259
45.8293,4.9768
45.1745,4.82019
46.0121,4.70895
48.5754,-1.09403
44.7955,1.47188
43.3034,-0.378245
43.4869,-1.52572
43.3965,-1.63908
43.347,-0.477516
43.5375,-0.410016
49.0508,-1.44173
43.6988,-1.04109
48.6652,7.71093
48.668,2.41625
46.5685,3.33398
45.7746,3.09456
45.3899,1.13573
43.4837,-1.55901
43.0063,-0.090781
47.8675,-3.54947
43.1751,1.40577
48.9243,2.24639
45.0032,0.159106
44.9462,0.808791
44.3595,5.13686
46.2244,-0.153356
46.9727,-0.181312
45.1819,0.717514
44.979,-1.07361
48.6896,2.39294
43.3872,0.0554819
45.1298,-0.619462
43.0674,0.155363
45.4264,1.5661
44.8321,-0.530839
44.8473,0.478724
48.5292,2.01527
45.8209,4.89701
43.8395,1.39315
46.486,-0.407534
43.6609,1.66307
43.1917,-0.21321
44.9788,1.83952
45.6504,0.166014
44.8723,0.777159
-21.3182,55.4266
44.839,0.741439
49.1555,5.3816
46.7093,-0.597533
46.9501,-0.593426
43.5406,-1.39048
43.491,0.930439
45.663,-1.01184
43.6152,1.49273
45.372,1.87315
43.7493,-1.32556
46.6437,-0.252716
43.8922,-0.307362
46.9735,-0.183972
44.6416,-0.97537
45.841,1.23262
42.5501,3.02387
46.8486,-0.474574
46.3224,6.05794
46.1966,-0.669665
43.9336,0.62673
